Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'11053255098535,handle,ti,,,tv-stand-cabinet-for-tvs-up-to-es-entertainment-unit-with-storage-and-wood-legs-for-living-room,tv-stand-cabinet-for-tvs-up-to-es-entertainment-unit-with-storage-and-wood-legs-for-living-room
PRODUCT,'11053255098535,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053255131303,title,ti,,,"Farmhouse Kitchen Pantry Storage Cabinet with 4 Doors, Kitchen Cabinet with Shelves, White",ናይ ሓደ ሓገዝ ቤት ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ ናይ መጋዘን ክፍሊ ክሳብ ኣብ ክሳብ ዝርከብ
PRODUCT,'11053255131303,body_html,ti,,,"<p>Let the irresistible charm of this food pantry cabinet from [BRAND NAME] bring beauty into your home this season. The pure white with vintage metal hardware evokes a rustic charm in your home, while the 4-doors with four shelves offer ample storage to store your daily accessories. It is a compact solution to a small kitchen, entryway, and living room. Have a place for all your gathering clutter with this storage cabinet with doors and shelves from [BRAND NAME].</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Farmhouse style inspired piece of furniture makes a distinct statement in any setting</li>
<li>• Pure white with vintage metal hardware evokes a rustic charm</li>
<li>• Comes with two cabinets, 2 stationary middle shelves in each cabinet for storage</li>
<li>• Features an anti-tipping strap and can be fixed to the wall</li>
<li>• Assembly required</li>
</ul><h3> Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Color: White</li>
<li>• Material: MDF, Steel</li>
<li>• Overall Dimensions:  29.5"" W x 13.8"" D x 63"" H (75 x 35 x 160 cm)</li>
<li>• Cabinet Inner Shelf: 27.8"" W x 12.2"" D x 9.4"" H (70.5 x 31 x 24 cm)</li>
<li>• Bottom to Floor Height: 1.6"" (4 cm)</li>
<li>• Weight Capacity: 132 lbs. (total), 22 lbs. (shelf)</li>
<li>• Item Label: 838-194WT</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Cabinet</li>
<li>• 1 x Manual</li>
</ul>","<p>እቲ ዘይምቅላዕ ዝኽእል መስሒ ናይዚ ናይ ምግቢ መደርደሪ ካብ [BRAND NAME] ኣብዛ ወቕቲ ናብ ገዝኻ ውበት ኬምጽእ ንገድፎ። እቲ ጽሩይ ጻዕዳ ምስ ናይ ጥንታዊ ብረት መሳርሒታት ኣብ ገዝኻ ናይ ገጠር መስሒ የንብር፣ እቶም 4 ማዕጸዊታት ምስ ኣርባዕተ መደርደሪታት ንዕለታዊ መሳርሒታትካ ንምክታል ብዙሕ ቦታ ይህቡ። ንንእሽቶ ኽሽን፣ መእተዊ ቦታን ክፍሊ መንበርን ዝበቅዕ ውሑድ ቦታ ዝሓትት ፍታሕ እዩ። ንኹሉ እቲ ኣብ ክፍሊ ዝእከብ ዘበለ ናይዚ ናይ መደርደሪ ካብ [BRAND NAME] ምስ ማዕጸዊታትን መደርደሪታትን ቦታ ሃቦ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ብኣርእስቲ ናይ ሓገር ቤት ዝተዳለወ ክፋል ኣብ ዝኾነ ቦታ ፍልይ ዝበለ መግለጺ ይህብ</li>
<li>• ጽሩይ ጻዕዳ ምስ ናይ ጥንታዊ ብረት መሳርሒታት ናይ ገጠር መስሒ የንብር</li>
<li>• ምስ ክልተ ካቢኔታት፣ ኣብ ነፍሲ ወከፍ ካቢኔ ንምክታል 2 ዘይንቀሳቐሱ ማእከላይ መደርደሪታት ይመጽእ</li>
<li>• ናይ ምክልኻል ምውዳቕ መታን ዘለዎ እሞ ናብ መንደሪ ክትተኽሎ ትኽእል</li>
<li>• ምትእኽራር የድሊ</li>
</ul><h3> ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፦ ጻዕዳ</li>
<li>• ውሕሱል፦ MDF፣ ብረት</li>
<li>• ልኡኻት ብሓፈሻ፦ 29.5"" ወርዲ x 13.8"" ጥልቀት x 63"" ቁመት (75 x 35 x 160 ሳ.ሜ)</li>
<li>• ናይ ካቢኔ ውሽጣዊ መደርደሪ፦ 27.8"" ወርዲ x 12.2"" ጥልቀት x 9.4"" ቁመት (70.5 x 31 x 24 ሳ.ሜ)</li>
<li>• ካብ ታሕቲ ክሳብ ምድሪ ቁመት፦ 1.6"" (4 ሳ.ሜ)</li>
<li>• ዓቕሚ ምኽታል፦ 132 ፓውንድ (ብሓፈሻ)፣ 22 ፓውንድ (መደርደሪ)</li>
<li>• መለለዪ ዕቃ፦ 838-194WT</li>
</ul><h3>ጥቅልሊ ዘጠቓልል፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x ካቢኔት</li>
<li>• 1 x መምርሒ</li>
</ul>"
PRODUCT,'11053255131303,handle,ti,,,farmhouse-kitchen-pantry-storage-cabinet-with-kitchen-cabinet-with,farmhouse-kitchen-pantry-storage-cabinet-with-kitchen-cabinet-with
PRODUCT,'11053255131303,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053255164071,title,ti,,,"Electric Fireplace Heater, Freestanding Fireplace Stove with Realistic Flame, Overheat Protection, 750W/1500W, White",ኤሌክትሪክ ምድጃ ማሞቂያ፣ ብሓቂ ዝመስል ሃልሃልታ ዘለዎ ብራእሲ ዝተዋህበ ምድጃ፣ ከፍቲሕ ሙቐት ካብ ዝከላኸል፣ 750W/1500W፣ ጻዕዳ
PRODUCT,'11053255164071,body_html,ti,,,"<p>Experience the charm of a real fireplace without the hassle with our [BRAND NAME] space heater. Great for any occasion, from family game nights to dinner parties, it offers safe, maintenance-free warmth and ambiance. Suitable for use year-round, simply adjust the settings to match the season. Choose [BRAND NAME] for a cozy, risk-free addition to your home.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Tempered glass provides style and good heat insulation</li>
<li>• Features two heat settings (750W/1500W)</li>
<li>• Effective in areas of 161-215 sq. ft. (15-20 m²)</li>
<li>• Automatic shut-off for safety when overheating</li>
<li>• Flame effect functions without heat</li>
<li>• Requires assembly</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: White</li>
<li>• Materials: PP, PA, Steel, Glass</li>
<li>• Overall Dimension: 14.7"" L x 9.1"" W x 17.3"" H (37.3 x 23.1 x 44 cm)</li>
<li>• Window Size: 8.3"" W x 8.3"" H (21 x 21 cm)</li>
<li>• Heating Coverage: 161-215 sq. ft. (15-20 m²)</li>
<li>• Presentation: Freestanding</li>
<li>• Power Cord: 4.9' (1.8 m)</li>
<li>• Power Output: 750 W / 1500 W</li>
<li>• Input Voltage: 120V/60Hz</li>
<li>• Item Label: 820-282V80WT</li>
<li>Note: Do not place on rugs, carpet, vinyl flooring or other plastiic surfaces. Notfor use outdoors or in wet areas</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Electric Fireplace Stove</li>
<li>• 1 x Manual</li>
</ul>",<p>ምቾት ናይ ሓቂ ሓዊ ምድጋ ብዘይ ሓሳብ ምስ [ስም ብራንድ] ናይ ቦታ ማሞቒ ተሞክሮ። ንዝኾነ ኣጋጣሚ ዝምሰል፡ ካብ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓዊ ሓ
PRODUCT,'11053255164071,handle,ti,,,electric-fireplace-heater-freestanding-fireplace-stove-with-realistic-flame-overheat-protection-w-w,electric-fireplace-heater-freestanding-fireplace-stove-with-realistic-flame-overheat-protection-w-w
PRODUCT,'11053255164071,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053255229607,title,ti,,,"2-Tier Gold Side Table, Round Nightstand with Removable Trays Folding Metal Frame Adjustable Foot End Table for Living Room Bedroom",2-ደረጃ ወርቃዊ ጎን ጠረጴዛ፣ ክብ ለሊት ጠረጴዛ ተንቀሳቃሽ ትሪታት ዘለዎ ዝሓወሰ ብረት ፍሬም ተስተካከል እግሪ ዘለዎ መወዳእታ ጠረጴዛ ንነብረት ክፍሊን ድቃስ ክፍሊን
PRODUCT,'11053255229607,body_html,ti,,,"<p>Enjoy this [BRAND NAME] contemporary gold end table at your next chat party or afternoon tea! The simple and fashionable design with double tiers and metal frame provides you with an unforgettable visual experience. This brass side table has two removable trays, a table for displaying your best pieces and the other for the rest. You can also take the trays with you wherever you need them. The frame can be folded when not in use to save space. It is completed with adjustable feet to keep it level.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Modern design easily fits any home style such as living room, bedroom, balcony, office</li>
<li>• Two-tier design for displaying decorative pieces or providing a resting place for snacks, beverages and magazines</li>
<li>• Removable trays can be taken anywhere for multipurpose</li>
<li>• Curled edge design for avoiding objects falling when moving around</li>
<li>• Frame can be folded for saving space</li>
<li>• The surface is smooth and easy to wipe clean</li>
<li>• Adjustable foot pads avoid scratches and keep it balanced on slightly uneven floors</li>
<li>• Assembly required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Color: Gold</li>
<li>• Material: Metal</li>
<li>• Overall Dimension: 17.25"" W x 17.25"" D x 20"" H</li>
<li>• Bottom to Floor: 4"" H</li>
<li>• Weight Capacity: 17 lbs (each shelf)</li>
<li>• Item Label: 839-295</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Side Table</li>
<li>• 1 x Manual</li>
</ul>","<p>በዚ ዘመናዊ ወርቃዊ ማዕዶ ጥርድ ኣብ ዝቕጥቀመሉ ናይ ቻት መርአብ ወይ ድማ ድሕሪ ቀትሪ ሻሂ ተጠቀሙ! እዚ ቀሊልን ፋሽን ዝመልኦን ዲዛይን ምስ ድርብ ደረጃታትን ብረታዊ ፍሬምን ዘይርሳዕ ራእያዊ ተመኩሮ ይህበኩም። እዚ ናስሳዊ ጎናዊ ጣውላ ክልተ ዝተነቅሉ ትሪዎች ኣለዎ፡ ሓደ ንምርኢት ንጽቡቕ ንብረትኩም እተዳለወ፡ ካልእ ድማ ንተረፍ ነገራት። ንትሪዎች ከምትደልይዎ ናብ ዝዀነ ቦታ ምሳኻት ክትውስድዎም ትኽእሉ። ፍሬም ኣብ ዘይትጥቀምሉ እዋን ቦታ ንምቝጠብ ክተንጠፍጠፍ ይኽእል። ሚዛን ንምሕላው ብምምዕራር ዝኽእሉ ኣእጋር ድማ ተዳሊሙ ኣሎ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ዘመናዊ ዲዛይን ከም ክፍሊ መቕመር፡ ድቃስ፡ በረንዳ፡ ቤት ጽሕፈት ዝኣመሰሉ ዝዀነ ይኹን ናይ ገዛ ዓይነት ብቐሊሉ ይሰማማዕ</li>
<li>• ንምርኢት ንብረታት ንምርኣይ ወይ ንመግቢ መረስ፡ መስተ፡ መጽሔታት ዕረፍቲ ቦታ ንምሃብ ድርብ ደረጃ ዲዛይን</li>
<li>• ዝተነቅሉ ትሪዎች ንብዙ ዕላማ ናብ ዝዀነ ቦታ ክውሰዱ ይኽእሉ</li>
<li>• ኣብ ዙርያ ክትንቀሳቐስ ከለኻ ነገራት ከይወድቁ ንምክልኻል ጠማዕ ዝበለ ጫፍ ዲዛይን</li>
<li>• ቦታ ንምቝጠብ ፍሬም ክተንጠፍጠፍ ይኽእል</li>
<li>• ገጽ ለይሉ ኮይኑ ንምጽራይ ቀሊል እዩ</li>
<li>• ዝምዕረሩ ኣእጋር ንምጭረጫ ከይከሰት ይከላኸሉን ኣብ ዘይሚዛን ወላሕ ዘይብሉ ወላሕ ሚዛን ከምዝሕዙ ይገብሩን</li>
<li>• ምትካኽ የድሊ</li>
</ul><h3>ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፦ ወርቃዊ</li>
<li>• ቁሳቁስ፦ ብረት</li>
<li>• ልክዕ መጠን፦ 17.25"" ወርዲ x 17.25"" ጥልቀት x 20"" ቁመት</li>
<li>• ካብ ታሕቲ ክሳብ ወላሕ፦ 4"" ቁመት</li>
<li>• ክብደት ዝምዘን ምኽኣል፦ 17 ፓውንድ (ነፍሲ ወከፍ መደርደሪ)</li>
<li>• ናይ ዕቃ መለለይ፦ 839-295</li>
</ul><h3>ጥቅል ዘጠቓልል፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x ጎናዊ ጣውላ</li>
<li>• 1 x መምርሒ መጽሓፍ</li>
</ul>"
PRODUCT,'11053255229607,handle,ti,,,gold-side-table-nightstand-with-removable-trays-folding-metal-frame-adjustable-foot-end-table-for-living-room-bedroom,gold-side-table-nightstand-with-removable-trays-folding-metal-frame-adjustable-foot-end-table-for-living-room-bedroom
PRODUCT,'11053255229607,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053255262375,title,ti,,,"Farmhouse Coffee Table, Square Center Table with Flip-top Lids, Hidden Storage Compartment and Wooden Legs, Oak",የእርሻ ቤት ቡና ጣውላ፣ ካሬ ማእከላዊ ጣውላ ብርቱካን ሽፋን ያለው፣ የተደበቀ መደርደሪያ ክፍል እና እንጨት እግሮች፣ ኦክ
PRODUCT,'11053255262375,body_html,ti,,,"<p>Add a touch of farmhouse charm to your living room with [BRAND NAME]'s coffee table and storage. It features 2 hinged tops, a spacious hidden compartment and convenient storage for books, magazines, and more. Crafted from quality particleboard and pinewood legs, this stylish square table combines functionality with rustic appeal, making it suitable for your sofa area or home office. It offers both work surfaces and storage.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Barn-panelled farmhouse style fits for living room, office, or apartment</li>
<li>• 2 hinged lids open at an angle of up to 55° for convenient storage</li>
<li>• A hidden storage space under the top to store many daily essentials</li>
<li>• Metal hinges for smooth opening and closing</li>
<li>• Made of solid particleboard and pinewood legs for daily use</li>
<li>• Assembly required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Oak</li>
<li>• Materials: Particleboard, Pinewood</li>
<li>• Overall Dimensions: 31.5"" W x 31.5"" D x 18.5"" H (80 x 80 x 47 cm)</li>
<li>• Compartment Size: 29.5"" W x 29.5"" D x 15"" H (75 x 75 x 38 cm)</li>
<li>• Weight Capacity: 55 lbs. (25 kg) (total), 33 lbs. (15 kg) (top)</li>
<li>• Item Label: 839-296AK</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Coffee Table</li>
<li>• 1 x Manual</li>
</ul>","<p>ናብ ክፍሊ መደቀስኻ ብ[ስም ብራንድ] ኮፊ ጣውላን መደቀስን ብምውሳኽ ትንኪሽ ናይ ሓደራ ውበት ሃብ። እዚ ጣውላ ክልተ ዝኽሽቱ ሽፋናት፣ ሰፊሕ ዕቡድ ክፍሊን ምቹእ መደቀሲ መጻሕፍትን መጽሔታትን ካልእ ነገራትን ኣለዎ። ካብ ጥራይ ዘለዎ ፓርቲክልቦርድን እግሪ ፓይን ዕጨይሽን ተሰሪሑ፣ እዚ ስታይሊሽ ካራባዕ ጣውላ ስራሕን ምስ ሃገራዊ ማራኺነት የዳላልዎ፣ ንክፍሊ ሶፋኻ ወይ ቤት ቢሮኻ ይጠቅም። ንስራሕን መደቀስን ዝኸውን ገጻት ይህብ።</p><h3>ባህርያት:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ናይ ሓደራ ፓነል ዘለዎ ኣገባብ ንክፍሊ መደቀስ፣ ቢሮ ወይ ኣፓርታሜንት ይጠቅም</li>
<li>• ክልተ ዝኽሽቱ ሽፋናት ክሳብ 55° ዝበጽሕ ዝእፈቱ፣ ንምቹእ መደቀሲ</li>
<li>• ኣብ ትሕቲ ሽፋን ዕቡድ መደቀሲ ቦታ፣ ብዙሕ መዓልታዊ ኣቕሑ ንምዕባይ</li>
<li>• ንለስላሳ ምኽሽትን ምዕጻውን ዝሓግዝ ብረታዊ ማዕጾታት</li>
<li>• ንመዓልታዊ ኣጠቓቕማ ካብ ጥራይ ዘለዎ ፓርቲክልቦርድን እግሪ ፓይን ዕጨይሽን ተሰሪሑ</li>
<li>• ምግጣም የድሊ</li>
</ul><h3>ዝርዝር መግለጺ:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ: ኦክ</li>
<li>• ቁሳቁሳት: ፓርቲክልቦርድ፣ ፓይን ዕጨይሽ</li>
<li>• ልክዕ መጠን: 31.5"" ወርዲ x 31.5"" ዕምቆት x 18.5"" ቁመት (80 x 80 x 47 ሳ.ሜ)</li>
<li>• መጠን ክፍሊ: 29.5"" ወርዲ x 29.5"" ዕምቆት x 15"" ቁመት (75 x 75 x 38 ሳ.ሜ)</li>
<li>• ዝሕዝ ክብደት: 55 ፓውንድ (25 ኪ.ግ) (ጠቕላላ)፣ 33 ፓውንድ (15 ኪ.ግ) (ላዕላይ)</li>
<li>• መለለይ ዕቃ: 839-296AK</li>
</ul><h3>ጥቅል ዝሓቖፈ:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x ኮፊ ጣውላ</li>
<li>• 1 x መምርሒ መጽሓፍ</li>
</ul>"
PRODUCT,'11053255262375,handle,ti,,,farmhouse-coffee-table-center-table-with-flip-top-lids-hidden-storage-compartment-and-wooden-legs,farmhouse-coffee-table-center-table-with-flip-top-lids-hidden-storage-compartment-and-wooden-legs
PRODUCT,'11053255262375,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053255295143,title,ti,,,"Farmhouse Coffee Table, Square Center Table with Flip-top Lids, Hidden Storage Compartment and Wooden Legs, Antique White",የእርሻ ቤት ቡና ጠረጴዛ፣ ካሬ ማእከላዊ ጠረጴዛ ተገልባጢ ሽፋን ያለው፣ የተደበቀ መደርደሪያ ክፍል እና እንጨታዊ እግሮች ያሉት፣ ጥንታዊ ጻዕዳ
