Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'11053258735783,title,ti,,,"Industrial Floor Lamp with 3 Hanging Wire Lampshades, Dimmable Standing Lamp for Living Room, Bedroom, Dining Room, Study, Black",
PRODUCT,'11053258735783,body_html,ti,,,"<p>Add industrial charm to your home with this [BRAND NAME] floor lamp. Featuring three cage-style shades on extended arms, it brings a bold, modern flair to your space while casting soft, focused light—great for reading or writing. The dimmable feature lets you tailor the brightness to your mood. Crafted with a solid steel frame and round base, this standing lamp blends striking style with reliable balance. A stylish and practical upgrade for any room.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Industrial floor lamp with 3 hanging lamp heads to decor your room</li>
<li>• Adjust light brightness with knob switch</li>
<li>• Made of steel frame for stability and balance</li>
<li>• Suitable for E26 bulbs: LED bulbs, halogen bulbs, etc. (bulbs not included)</li>
<li>• 5.9 ft. (1.8m) long cable for easy plug-in</li>
<li>• Assembly required</li>
</ul><h3> Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Black</li>
<li>• Material: Steel</li>
<li>• Overall Dimension: 11.8""L x 11.8""W x 67.1""H (30 x 30 x 170.5cm)</li>
<li>• Lampshade Size: Dia 4.7""x 5.9""H (Dia 12 x 15cm)</li>
<li>• Cable Power Length: 5.9 ft. (1.8m)</li>
<li>• Input Voltage: 100-120V / 60Hz</li>
<li>• Maximum Power: 40W</li>
<li>• E26 Base (bulbs not included)</li>
<li>• Applicable Bulb Types: Halogen Bulb, LED, etc.</li>
<li>• Certifications: cETL / CSA</li>
<li>• Item Label: B31-402V80BK</li>
<li>• Note: Not all light sources are compatible with dimming. When replacing the bulb, make sure it supports TRIAC dimming. Some bulbs may flicker at low brightness</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Floor Lamp</li>
<li>• 1 x Manual</li>
</ul>",
PRODUCT,'11053258735783,handle,ti,,,industrial-floor-lamp-with-hanging-wire-lampshades-dimmable-standing-lamp-for-living-room-bedroom-dining-room-study,
PRODUCT,'11053258735783,product_type,ti,,,Home Furnishings,
PRODUCT,'11053258801319,title,ti,,,"Upholstered Shoe Storage Bench w/ Seat, Entrance Bench w/ Drawer Open Shelves and Pocket for Hallway, White",
PRODUCT,'11053258801319,body_html,ti,,,"<p>Bring this entryway cabinet from [BRAND NAME] into your house, which can make your entryway neat and clean. Features an upholstered seat with breathable linen fabric for you to sit on, the cushion can be removed as needed. Two storage drawers and two open compartments offer large space for your daily footwear, while a side pocket for magazines or other small items. Both stylish and functional, the entryway cabinet is suitable for the hallway, living room, and bedroom.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 2-in-1, hallway sitting bench and shoe storage cabinet</li>
<li>• Removable cushion covered with linen fabric offers a cozy sitting experience</li>
<li>• 2 pull-out drawers for your socks, keys or other supplies</li>
<li>• 2 open shelves for holding up to 6 pairs of shoes</li>
<li>• A side pocket for some magazines or small items</li>
<li>• Made from quality MDF for reliable daily use</li>
<li>• Suitable for entryway, bedroom, and living room</li>
<li>• Assembly required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: White Panel, Grey Cushion</li>
<li>• Material: MDF, Polyester, Foam</li>
<li>• Overall Dimension: 30.7"" L x 11.4"" W x 19.1"" H (78 x 29 x 48.5 cm)</li>
<li>• Seat Size: 30.7"" L x 11.4"" W (78 x 29 cm)</li>
<li>• Cushion Thickness: 1.6"" (4 cm)</li>
<li>• Drawer Inner Size: 7.3"" L x 9.6"" W x 3.3"" H (18.5 x 24.5 x 8.5 cm)</li>
<li>• Shelf Size: 20.3"" L x 11.2"" W x 6.1"" H (51.5 x 28.5 x 15.5 cm)</li>
<li>• Pocket Size: 10.8"" L x 11"" W (27.5 x 28 cm)</li>
<li>• Weight Capacity: 330 lbs (150 kg) (Overall), 264 lbs (120 kg) (Bench), 11 lbs (5 kg) (Shelf/Drawer)</li>
<li>• Item label: 837-263V00WT</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Shoe Bench</li>
<li>• 1 x Manual</li>
</ul>",
PRODUCT,'11053258801319,handle,ti,,,upholstered-shoe-storage-bench-w-seat-entrance-bench-w-open-and-pocket-for-hallway,
PRODUCT,'11053258801319,product_type,ti,,,Home Furnishings,
PRODUCT,'11053258834087,title,ti,,,"Modern Accent Chairs with Cushioned Seat, Upholstered Linen-Feel Armchair for Bedroom, Living Room, Dark Gray",
PRODUCT,'11053258834087,body_html,ti,,,"<p>Are you wondering where to place it? Put our accent chairs in the corners of your living room, guest bedroom, and sunroom, where you can relax while enjoying a cocktail or as an extra chair at your next party. The options are endless. It has a wide seat design with thick padding for optimal sitting comfort. Its simple design and linen-touch fabric evoke elegant charm, making this small accent chair a beautiful and bold addition you'll love to have in your home.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Breathable linen-feel fabric resists wrinkles and deformation</li>
<li>• Place it wherever you want, whether it is in the living room, bedroom, or dining room</li>
<li>• Deep foam padding throughout for comfortable sinking</li>
<li>• Adjustable feet keep stable on uneven ground</li>
<li>• Rubberwood armrests and legs ensure reliable strength when in use</li>
<li>• Simple assembly is required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Dark Gray</li>
<li>• Materials: Polyester, Foam, Rubberwood</li>
<li>• Overall Dimension: 26"" W x 26.8"" D x 30.3"" H (66 x 68 x 77 cm)</li>
<li>• Seat Size: 22"" W x 18.9"" D x 16.1"" H (56 x 48 x 41 cm)</li>
<li>• Backrest Size: 21.7"" W x 3.1"" D x 15.9"" H (55 x 8 x 40.5 cm)</li>
<li>• Weight Capacity: 330 lbs. (150 kg.)</li>
<li>• Item Label: 839-481V00CG</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Accent Chair</li>
<li>• 1 x Manual</li>
</ul>",
PRODUCT,'11053258834087,handle,ti,,,modern-accent-chairs-with-cushioned-seat-upholstered-linen-feel-armchair-for-bedroom-living-room-dark-gray,
PRODUCT,'11053258834087,product_type,ti,,,Home Furnishings,
PRODUCT,'11053258866855,title,ti,,,"Foldable Clothes Drying Rack, 4-Tier Steel Laundry Rack for Drying Clothes with 2 Side Wings and 4 Castors, Indoor and Outdoor Use, Black",
PRODUCT,'11053258866855,body_html,ti,,,"<p>Are you looking for a practical freestanding indoor clothes drying rack for your home? The [BRAND NAME] clothes drying rack is an essential in your home. You must have it to improve your quality of life. This expandable clothes rack offers a convenient solution for easy and efficient air drying. 4-tier design with 14 extra hooks, you can hang anything from socks and underwear to shoes. When not in use, fold it up easily and store it in any corner!</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 3-tier rack with two swivel side wings (14 hooks) provides a large drying area for coats, socks, and a bottom shelf for shoes</li>
<li>• 4 universal wheels with brakes for easy movement and safe standing</li>
<li>• Rust-resistant steel frame with double tubes on both sides is stable</li>
<li>• Use it indoors and outdoors, such as in the bedroom, balcony, and patio</li>
<li>• Fold each shelf to meet your size requirements. Also, when not in use, you can fold it up for ample storage</li>
<li>• Simple assembly is required. Should the crossbar prove too short, repeatedly detach, or exhibit structural instability, the simplest solution is to reinstall it, carefully following the instructions.</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colours: Black, Silver</li>
<li>• Materials: Steel, PP</li>
<li>• Unfold Dimensions: 28.7"" L x 25.2"" W x 67.7"" H (73L x 64W x 172H cm.)</li>
<li>• Folded Dimensions: 28.7"" L x 19.7"" W x 67.7"" H (73L x 50W x 172H cm.)</li>
<li>• Overall Weight Capacity: 154 lbs. (70 kg.)</li>
<li>• Each Crossbar Weight Capacity: 33 lbs. (15 kg.)</li>
<li>• Hook Weight Capacity: 7 lbs. (3 kg.)</li>
<li>• Item Label: 850-208V00BK</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Clothes Drying Rack</li>
<li>• 1 x Manual</li>
</ul>",
PRODUCT,'11053258866855,handle,ti,,,foldable-clothes-drying-rack-steel-laundry-rack-for-drying-clothes-with-side-wings-and-castors-indoor-and-outdoor-use,
PRODUCT,'11053258866855,product_type,ti,,,Home Furnishings,
PRODUCT,'11053258899623,title,ti,,,"Accent Chairs with Cushioned Seat, Upholstered Linen-Feel Armchair with Adjustable Feet for Bedroom, Living Room, Blue",
PRODUCT,'11053258899623,body_html,ti,,,"<p>Sunlight spills through the window, gilding the morning. This chair isn’t just a seat—it’s a quiet embrace, ready to cradle you as you curl up with a book, sip steaming coffee, or let your mind drift. Here, the day’s hum softens; the rush fades, leaving only the calm of being fully, gently present. A little corner where time slows, and you remember to breathe.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Breathable linen-feel fabric resists wrinkles and deformation</li>
<li>• Place it wherever you want, whether it is in the living room, bedroom, or dining room</li>
<li>• Deep foam padding throughout for comfortable sinking</li>
<li>• Adjustable feet keep stable on uneven ground</li>
<li>• Rubberwood armrests and legs ensure reliable strength when in use</li>
<li>• Simple assembly is required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Blue</li>
<li>• Materials: Polyester, Foam, Rubberwood</li>
<li>• Overall Dimension: 26"" W x 26.8"" D x 30.3"" H (66 x 68 x 77 cm)</li>
<li>• Seat Size: 22"" W x 18.9"" D x 16.1"" H (56 x 48 x 41 cm)</li>
<li>• Backrest Size: 21.7"" W x 3.1"" D x 15.9"" H (55 x 8 x 40.5 cm)</li>
<li>• Weight Capacity: 330 lbs. (150 kg.)</li>
<li>• Item Label: 839-481V00BU</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Accent Chair</li>
<li>• 1 x Manual</li>
</ul>",
PRODUCT,'11053258899623,handle,ti,,,accent-chairs-with-cushioned-seat-upholstered-linen-feel-armchair-with-adjustable-feet-for-bedroom-living-room,
PRODUCT,'11053258899623,product_type,ti,,,Home Furnishings,
PRODUCT,'11053258932391,title,ti,,,"3-Seater Sofa Couch, 81"" Modern Upholstered Linen Fabric Sofa with Rubberwood Legs, Nailhead Trim and Rolled Arms for Living Room, Bedroom and Apartment, Grey",
PRODUCT,'11053258932391,body_html,ti,,,"<p>Sink into something comfortable without sacrificing your precious home space with this couch for small spaces from [BRAND NAME]. The 3-seater sofa design is excellent for compact spaces and spacious enough to relax with family and friends. Its breathable linen-touch fabric and thick seat and back cushions offer exceptional seating comfort. Its studded trim and linen-touch surface evoke elegant charm. Enjoy a comfortable living room couch without giving up a lot of space.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 80.9"" x 31.5"", spacious enough for three people but great for limited spaces</li>
<li>• Generously padded back and seat cushions provide support and relaxation</li>
<li>• Turned legs, studded trim, and rolled arms add a touch of high-end taste to your home</li>
<li>• This couch for bedroom has 4 rubberwood legs to give a sturdy and solid base</li>
<li>• Linen-feel breathable fabric is not easy to wrinkle or deform</li>
<li>• Fits in the living room, college dorm, home office, or bedroom</li>
<li>• Simple assembly is required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Grey</li>
<li>• Materials: Linen (100% polyester), Foam, Rubberwood</li>
<li>• Overall Dimensions: 80.9"" L x 31.5"" W x 28.3"" H (205.5 L x 80 W x 72 H cm.)</li>
<li>• Seat Size: 68.5"" L x 20.5"" W x 18.1"" H (174 L x 52 W x 46 H cm.)</li>
<li>• Seat Thickness: 6.3"" (16 cm.)</li>
<li>• Back Cushion Size: 27.6"" W x 19.7"" H (70 W x 50 H cm.), 23.6"" W x 19.7"" H (60 W x 50 H cm.)</li>
<li>• Back Thickness: 7.1"" (18 cm.)</li>
<li>• Weight Capacity: 660 lbs. (300 kg.)</li>
<li>• Item Label: 839-475V00CG</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x 3-Seater Sofa</li>
<li>• 1 x Manual</li>
</ul>",
PRODUCT,'11053258932391,handle,ti,,,seater-sofa-couch-modern-upholstered-linen-fabric-sofa-with-rubberwood-legs-nailhead-trim-and-rolled-arms-for-living-room-bedroom-and-apartment,
PRODUCT,'11053258932391,product_type,ti,,,Home Furnishings,
PRODUCT,'11053258965159,title,ti,,,"Modern Accent Chairs with Cushioned Seat, Upholstered Linen-Feel Armchair for Bedroom, Living Room, Multicolored",
PRODUCT,'11053258965159,body_html,ti,,,"<p>Are you wondering where to place it? Put our accent chairs in the corners of your living room, guest bedroom, and sunroom, where you can relax while enjoying a cocktail or as an extra chair at your next party. The options are endless. It has a wide seat design with thick padding for optimal sitting comfort. Its simple design and linen-touch fabric evoke elegant charm, making this small accent chair a beautiful and bold addition you'll love to have in your home.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Breathable linen-feel fabric resists wrinkles and deformation</li>
<li>• Place it wherever you want, whether it is in the living room, bedroom, or dining room</li>
<li>• Deep foam padding throughout for comfortable sinking</li>
<li>• Adjustable feet keep stable on uneven ground</li>
<li>• Rubberwood armrests and legs ensure reliable strength when in use</li>
<li>• Simple assembly is required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Multicolored</li>
<li>• Materials: Polyester, Foam, Rubberwood</li>
<li>• Overall Dimension: 26"" W x 26.8"" D x 30.3"" H (66 x 68 x 77 cm)</li>
<li>• Seat Size: 22"" W x 18.9"" D x 16.1"" H (56 x 48 x 41 cm)</li>
<li>• Backrest Size: 21.7"" W x 3.1"" D x 15.9"" H (55 x 8 x 40.5 cm)</li>
<li>• Weight Capacity: 330 lbs. (150 kg.)</li>
<li>• Item Label: 839-481V00MX</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Accent Chair</li>
<li>• 1 x Manual</li>
</ul>",
PRODUCT,'11053258965159,handle,ti,,,modern-accent-chairs-with-cushioned-seat-upholstered-linen-feel-armchair-for-bedroom-living-room-multicolored,
PRODUCT,'11053258965159,product_type,ti,,,Home Furnishings,
PRODUCT,'11053259063463,title,ti,,,"Electric Patio Heater with 3 Heating Panels and Ultra-low Glare, Aluminum Alloy Parasol Heater with Infrared Remote Control for Garden Pergola Gazebo Umbrella, Silver",
PRODUCT,'11053259063463,body_html,ti,,,"<p>Even during the cold fall months, outdoor heaters bring a warm atmosphere and a little glow to your outdoor spaces. Just like the sun shining on your body, the [BRAND NAME] infrared heater provides instant warmth rather than using fans to blow hot air. Highly efficient, quiet, and odourless, the heater accompanies you when you want a cozy lounging time. Enjoy your time outdoors, even in a chilly winter!</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Provides an ultra-low glare design</li>
<li>• Warms you up instantly with its infrared heating</li>
<li>• Attached to different sturdy poles, such as parasol poles, gazebo poles, etc.</li>
<li>• Covers an area of 129 ft². / 12㎡.</li>
<li>• Controls each heater separately</li>
<li>• Has a manual switch and an infrared remote control (2 x AAA batteries required) for convenient use</li>
<li>• Has an IPX5 certification to withstand the intrusion of water, rain, and snow</li>
</ul><h3> Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Silver</li>
<li>• Material: aluminum alloy</li>
<li>• Overall Dimensions: 34.3"" L x 29.5"" W x 8.7"" H / 87 L x 75 W x 22 H cm.</li>
<li>• Voltage: 110-120V / 50-60Hz</li>
<li>• Each Heater Power: 500W</li>
<li>• Power Cord Length: 6.9 ft. / 2.1 m.</li>
<li>• Remote Distance: 16.4 ft. / 5 m.</li>
<li>• Battery: 2 x AAA (not Included)</li>
<li>• Certifications: CETL/CSA</li>
<li>• Item Label: 842-279V80SR</li>
<li>• Note: To avoid fire hazards, install patio heaters away from flammable materials such as fabrics and foliage.</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Electric Patio Heater</li>
<li>• 1 x Remote Control</li>
<li>• 1 x Accessory Kit</li>
<li>• 1 x Manual</li>
</ul>",
PRODUCT,'11053259063463,handle,ti,,,electric-patio-heater-with-heating-panels-and-ultra-low-glare-aluminum-alloy-parasol-heater-with-infrared-remote-control-for-garden-pergola-gazebo-umbrella-silver,
PRODUCT,'11053259063463,product_type,ti,,,Home Furnishings,
PRODUCT,'11053259096231,title,ti,,,"Armoire Wardrobe Closet with 2 Drawers, 71"" Tall Wardrobe Cabinet with Hanging Rod, 2 Door Bedroom Armoires, Modern Clothing Storage Cabinet for Bedroom, White",
PRODUCT,'11053259096231,body_html,ti,,,"<p>This wardrobe closet for clothes manufactured by [BRAND NAME] is great for storing your clothes and keeping them organized. Its double-door design is spacious, with the main compartment for hanging clothes, where a rail is placed. At the bottom are two pull-out drawers that provide additional storage for clothes and shoes. Our cabinet is not only a stylish addition to your home, but also an optimal storage solution that meets all your organizational needs！</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• The design features the main compartment with a metal clothes rail and two drawers for storage</li>
<li>• Its modern aesthetic complements any bedroom decor</li>
<li>• Particleboard frame is both reliable and easy to maintain for everyday use</li>
<li>• Equipped with an anti-tip design for enhanced safety</li>
<li>• Under mounted slides ensure smooth opening and closing</li>
<li>• Assembly required</li>
</ul><h3> Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: White</li>
<li>• Material: Particle Board</li>
<li>• Overall Dimensions: 31.1"" W x 19.7"" D x 70.9"" H (79 x 50 x 180 cm)</li>
<li>• Single Door Size: 53.9"" L x 14.8"" W (136.8 x 37.5 cm)</li>
<li>• Cabinet Inner Size: 30"" W x 18.5"" D x 53.5"" H (76.2 x 47 x 136 cm)</li>
<li>• Hanging Rail Size: 29.6"" L (75.3 cm.), 50.2"" H (127.5 cm) (to cabinet bottom)</li>
<li>• Drawer Inner Size: 27.6"" L x 15.2"" W x 3.9"" H (70 x 38.5 x 10 cm)</li>
<li>• Weight Capacity: 66 lbs. (30 kg) (total), 11 lbs. (5 kg) (drawer), 22 lbs. (10 kg) (hanging rail), 22 lbs. (10 kg) (bottom shelf)</li>
<li>• Item label: 831-546WT</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Wardrobe Closet</li>
<li>• 1 x Manual</li>
</ul>",
PRODUCT,'11053259096231,handle,ti,,,armoire-wardrobe-closet-with-tall-wardrobe-cabinet-with-hanging-rod-bedroom-armoires-modern-clothing-storage-cabinet-for-bedroom,
PRODUCT,'11053259096231,product_type,ti,,,Home Furnishings,
PRODUCT,'11053259161767,title,ti,,,"71""H Freestanding Kitchen Pantry, Buffet Cabinet with Hutch, Storage Cabinet with Drawer, Doors and Microwave Stand, White",
PRODUCT,'11053259161767,body_html,ti,,,"<p>Add much-need spare storage to your kitchen for all your spare kitchenware, utensils and glassware. It features an open shelf and a counter where you can keep a microwave or even add a coffee machine to create your very own home bar. Up top, there is a 2-tier door cabinet and the base of this storage unit has a drawer and cabinet with an interior shelf for out-of-sight storage. Crafted from manufactured wood, this pantry cabinet with shelves and doors is perfect for your home of any style.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Modern sleek design with simple geometric lines and wood grain veneer fits your home well</li>
<li>• Suitable for your kitchen, dining room, and living room</li>
<li>• Ample storage space with two door cabinet, a drawer, an open shelf and a countertop</li>
<li>• Each cabinet include a fixed shelf</li>
<li>• Create storage space for your kitchenware, dinnerware, ovens and wines etc.</li>
<li>• Made of wood grain veneered engineered board and is easy to maintain</li>
<li>• Anti-toppling device adds extra safety</li>
<li>• Assembly required</li>
</ul><h3> Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Color: White</li>
<li>• Material: Particle Board, MDF</li>
<li>• Overall Dimension: 23.5""W x 15.75""D x 70.75""H</li>
<li>• Upper Cabinet Door: 11.75""L x 15.75""H</li>
<li>• Open Storage Shelf: 22.25""L x 6.75""D x 5.25""H</li>
<li>• Open Storage Area: 22.25""L x 15.75""D x 13.75""H</li>
<li>• Drawer Dimension Inside: 20""L x 11""D x 3""H</li>
<li>• Lower Cabinet Door: 11.75""W x 22.75""H</li>
<li>• Cabinet Weight Capacity: 33lbs</li>
<li>• Open Storage Area: 22lbs</li>
<li>• Shelf Weight Capacity: 11lbs</li>
<li>• Item Label: 835-345WT</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Kitchen Cabinet</li>
<li>• 1 x Manual</li>
</ul>",
PRODUCT,'11053259161767,handle,ti,,,h-freestanding-kitchen-pantry-buffet-cabinet-with-hutch-storage-cabinet-with-and-microwave-stand,
PRODUCT,'11053259161767,product_type,ti,,,Home Furnishings,
PRODUCT,'11053259194535,title,ti,,,Modern Shoe Cabinet Storage 12 Pair Shoe Organizer with 2 Flip Doors Drawer and Adjustable Shelf White,
PRODUCT,'11053259194535,body_html,ti,,,"<p>The shoe cabinet for the entrance is a must-have piece of furniture for every family, but only some of them can meet your specific needs. This [BRAND NAME] shoe organizer is specially designed for you. Features two drop-down doors with adjustable shelves for different shoe storage needs. You can also store your items in the drawer and display decorations on the countertop. The anti-tip design makes this white shoe cabinet suitable for homes with children and pets. You won't regret buying it.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Modern shoe cabinet matches most styles of home furnishings</li>
<li>• You can store up to 12 pairs of shoes (CA Men Size 11) in two tilting drawers</li>
<li>• Top drawer provides additional storage</li>
<li>• The inner shelf is adjustable in 2 levels to meet shoes of different heights</li>
<li>• Particleboard and MDF construction with right angle legs makes it sturdy and solid</li>
<li>• Neatly organize your shoes, ideal for entryways, hallways, or any narrow places</li>
<li>• The anti-tip design ensures greater safety</li>
<li>• Assembly is required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colours: White, Gold</li>
<li>• Materials: Particle Board, MDF, Metal</li>
<li>• Overall Dimensions: 29.9"" W x 10.2"" D x 43.3"" H (76 x 26 x 110 cm.)</li>
<li>• Drawer Inner Size: 27"" W x 9.1"" D x 4.1"" H (68.5 x 23 x 10.5 cm.)</li>
<li>• Door Panel Size: 28.1"" L x 14.2"" W (71.5 x 36 cm.)</li>
<li>• Foot Height: 5.9"" (15 cm.)</li>
<li>• Storage Capacity: 12 pairs of shoes (up to CA Men Size 11)</li>
<li>• Weight Capacity: 44 lbs. / 20 kg. (whole), 11 lbs. / 5 kg. (each drawer)</li>
<li>• Item Label: 837-233GD</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Shoe Cabinet</li>
<li>• 1 x Manual</li>
</ul>",
PRODUCT,'11053259194535,handle,ti,,,modern-shoe-cabinet-storage-pair-shoe-organizer-with-flip-and-adjustable,
PRODUCT,'11053259194535,product_type,ti,,,Home Furnishings,
PRODUCT,'11053259227303,title,ti,,,4 Layers Folding Laundry Rack Stand Dryer Storage Towel Rack Rolling,
PRODUCT,'11053259227303,body_html,ti,,,"<p>The [BRAND NAME] foldable clothes rack is a perfect choice for drying your clothes. With the ability to have sections with different types of clothing makes it an ideal solution. With 4-tier hanging space, it gives a lot of flexibility and perfect for indoors or even in a balcony with limited space. Made with high quality stainless tubing and high quality lower footings, it will last for a long time. With 6 rolling casters, you can easily move it to anywhere needed. It is easy to assemble and can fold when not in use, also with its smooth finish can easily be kept clean and maintained.</p><h3>Features</h3><ul>
<li>● Ideal for indoor use for display clothes, socks, towel drying and airing, storing clothes in spare bedrooms &amp; lofts</li>
<li>● Commodity shelf with adjustable height, and can be folded when not used</li>
<li>● 8 of 31.5” wide drying rack with 3 stainless steel hanging rods inserts on each, total 24 hanging rods</li>
<li>● 2 Side bar is included for extra hanging</li>
<li>● Stainless steel resin construction, sturdy and durable, weight limit of 33lbs</li>
<li>● Come with 6 PP universal rotating wheels and 2 are lockable</li>
<li>● Fully foldable for easy storage</li>
<li>● Lightweight, convenient to carry and transport</li>
<li>● Easy assembly required</li>
<li>
</ul><h3>Specification</h3><ul>
<li>● Colour: White/Silver</li>
<li>● Material: Stainless steel, ABS, PP</li>
<li>● Weight Capacity: 33lbs</li>
<li>● Overall Dimension: 55.9""L x 21.65""W x 67.7""H</li>
<li>● Folding Dimension: 31.5''L x 5''W x 67.75''Hcm</li>
<li>● Each Tier length: 31.5""</li>
<li>● Wheels Size: φ2""</li>
<li>
</ul>",
PRODUCT,'11053259227303,handle,ti,,,layers-folding-laundry-rack-stand-dryer-storage-towel-rack-rolling,
PRODUCT,'11053259227303,product_type,ti,,,Home Furnishings,
PRODUCT,'11053259292839,title,ti,,,"Adjustable Counter Height Bar Stools Set of 2, 360° Swivel Kitchen Counter Stools Dining Chairs with Backs, Vintage Leather, Brown",
PRODUCT,'11053259292839,body_html,ti,,,"<p>Bring a sophisticated retro style to your counter with the 2 swivel bar stools with backs from [BRAND NAME]. It comes in a set of 2 to create a coordinating look in your home. The seat of each swivel bar stool has a simple armless design, allowing you to sit freely while the upright back supports your body. Take the comfortable bar stools home today!</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Set of 2 makes a stylish, coordinating look in your home</li>
<li>• It is well-suited for the kitchen and other spaces, making it suitable for small areas</li>
<li>• The padded seat and back offer comfort and easy maintenance</li>
<li>• The solid powder-coated steel frame is robust and long-lasting, ensuring longevity.</li>
<li>• 360° swivel allows you to rotate freely</li>
<li>• Reliable round base ensures enhanced stability and balance</li>
<li>• Assembly is required</li>
</ul><h3> Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Brown</li>
<li>• Materials: PU, Foam, Steel</li>
<li>• Overall Dimensions: 16.5""W x 19.25""D x 35.5""-43.75""H</li>
<li>• Seat Dimensions: 16.5""W x 13.75""D x 23.25""-31.5""H</li>
<li>• Backrest Dimensions: 16.25""W x 1.5""D x 12.5""H</li>
<li>• Footrest to Floor: 7.5""-16.25""</li>
<li>• Compatible Bar Counter Height: 35""-39""</li>
<li>• Weight Capacity: 264 lbs. (single)</li>
<li>• Item Label: 835-717V00CF</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 2 x Bar Stools</li>
<li>• 1 x Manual</li>
</ul>",
PRODUCT,'11053259292839,handle,ti,,,adjustable-counter-height-bar-stools-set-of-swivel-kitchen-counter-stools-dining-chairs-with-backs-vintage-leather,
PRODUCT,'11053259292839,product_type,ti,,,Home Furnishings,
PRODUCT,'11053259325607,title,ti,,,"Modern Adjustable Bar Stools Set of 2, Swivel Barstool with Footrest, PU Leather Round Top for Kitchen, Dark Grey",
