Handle,Command,Title,Body (HTML),Tags,Type,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Vendor,Status,Image Src,Image Position
soozier-poker-table-foldable-72-8-player-casino-leisure-blackjack-texas-holdem-poker-table-with-7-cup-holders-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/12/29/RcJ8d019b6abe003c.jpg,4
soozier-poker-table-foldable-72-8-player-casino-leisure-blackjack-texas-holdem-poker-table-with-7-cup-holders-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/12/29/CHw0a219b6abe003c.jpg,5
soozier-26-lb-soft-kettlebell-sand-filled-weight-w-grip-handle-kettlebell-weight-for-full-body-workout-green,MERGE,"Soozier 26 lb Soft Kettlebell, Sand Filled Weight w/ Grip Handle, Kettlebell Weight for Full Body Workout, Green","<p>Break free from a sedentary lifestyle with the 26 lb (12 kg) Soozier kettlebell. Whether you're swinging, lifting, or pressing, consistent kettlebell training helps sculpt lean muscle, tone your upper arms and shoulders, strengthen your legs, and improve forearm endurance. As you build strength and shed fat, you'll also boost your posture - shaping a well-balanced, athletic physique with confidence built in.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• For a variety of fitness conditioning exercises, including agility training, cardio, endurance, squats, lunges, and more</li><li>• Features a wide, non-slip handle for a comfortable and secure grip, allowing for single or double-handed use</li><li>• Designed with a smooth body and firm base for safe and easy handling</li><li>• Clearly labeled with the weight for quick and easy identification</li><li>• Built with a flat base to ensure stability and prevent wobbling when placed on the ground</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Green</li><li>• Materials: Plastic, Metallic Sand</li><li>• Overall Dimensions: Dia. 8.3' x 11.8' H (Dia. 21 x 30 cm)</li><li>• Handle Dimensions: Dia. 1.2' x 8.3' L (Dia. 3 x 21 cm)</li><li>• Item Label: A91-340V05GN</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Kettlebell;</li></ul>","معدات اللياقة البدنية, تدريب القوة, تمارين الكارديو, رفع الأثقال, تمارين المقاومة, Fitness equipment, Strength training, Cardio exercise, Weightlifting, Resistance training, ኣቕሑ ምውሃብ ምሃብ, ምውሳኽ ናይ ሓይሊ ስልጠና, ካርዲዮ ልምምድ, ናይ ክብደት ልዕል ምባል, ተቓውሞ ስልጠና",Sports & Recreation,Color,Green,Size,26 lbs,A91-340V05GN,56.99,shopify,88,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/06/06/DQWaa719e9b342e32.jpg,1
soozier-26-lb-soft-kettlebell-sand-filled-weight-w-grip-handle-kettlebell-weight-for-full-body-workout-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/06/DQWaa719e9b342e32.jpg,2
soozier-26-lb-soft-kettlebell-sand-filled-weight-w-grip-handle-kettlebell-weight-for-full-body-workout-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/06/DkE2bb19e9b342e32.jpg,3
soozier-26-lb-soft-kettlebell-sand-filled-weight-w-grip-handle-kettlebell-weight-for-full-body-workout-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/06/3GQf5f19e9b342e32.jpg,4
soozier-26-lb-soft-kettlebell-sand-filled-weight-w-grip-handle-kettlebell-weight-for-full-body-workout-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/06/BlY2a419e9b342e32.jpg,5
soozier-9-lb-soft-kettlebell-sand-filled-weight-w-grip-handle-kettlebell-weight-for-full-body-workout-green,MERGE,"Soozier 9 lb Soft Kettlebell, Sand Filled Weight w/ Grip Handle, Kettlebell Weight for Full Body Workout, Green","<p>Break free from a sedentary lifestyle with the 9 lb (4 kg) Soozier kettlebell. Whether you're swinging, lifting, or pressing, consistent kettlebell training helps sculpt lean muscle, tone your upper arms and shoulders, strengthen your legs, and improve forearm endurance. As you build strength and shed fat, you'll also boost your posture - shaping a well-balanced, athletic physique with confidence built in.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• For a variety of fitness conditioning exercises, including agility training, cardio, endurance, squats, lunges, and more</li><li>• Features a wide, non-slip handle for a comfortable and secure grip, allowing for single or double-handed use</li><li>• Designed with a smooth body and firm base for safe and easy handling</li><li>• Clearly labeled with the weight for quick and easy identification</li><li>• Built with a flat base to ensure stability and prevent wobbling when placed on the ground</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Green</li><li>• Materials: Plastic, Metallic Sand</li><li>• Overall Dimensions: 7.5' L x 5.9' W x 9.8' H (19 L x 15 W x 25 H cm)</li><li>• Handle Dimensions: Dia. 1.2' x 7.5' L (Dia. 3 x 19 cm)</li><li>• Item Label: A91-340V06GN</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Kettlebell;</li></ul>","رياضة, رياضةمنزلية, كيتلبل, لياقةبدنية, تمارين, Sports, Home Gym, Kettlebell, Fitness, Exercise, ስፖርት, ናይቤትስፖርትመሳርሒታት, ኬትልቤል, ምክልኻልንትስሊሕነትን, መስርሕቀመሳርሕ",Sports & Recreation,Color,Green,Size,9 lbs,A91-340V06GN,36.99,shopify,99,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/06/06/yOp44d19e9b342d83.jpg,1
soozier-9-lb-soft-kettlebell-sand-filled-weight-w-grip-handle-kettlebell-weight-for-full-body-workout-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/06/yOp44d19e9b342d83.jpg,2
soozier-9-lb-soft-kettlebell-sand-filled-weight-w-grip-handle-kettlebell-weight-for-full-body-workout-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/06/exr3e519e9b342d83.jpg,3
soozier-9-lb-soft-kettlebell-sand-filled-weight-w-grip-handle-kettlebell-weight-for-full-body-workout-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/06/EKH5dc19e9b342d83.jpg,4
soozier-9-lb-soft-kettlebell-sand-filled-weight-w-grip-handle-kettlebell-weight-for-full-body-workout-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/06/hK5c1619e9b342d83.jpg,5
soozier-88lbs-4-in-1-adjustable-weight-dumbbell-set-barbell-kettlebell-push-up-stand-red,MERGE,"Soozier 88lbs 4-in-1 Adjustable Weight Dumbbell Set, Barbell, Kettlebell, Push Up Stand, Red","<p>This 4-in-1 Soozier adjustable dumbbell set can be used as dumbbells, barbells, kettlebells and a push-up stand; it's super easy to switch up your routine whenever you desire. Add or lower the adjustable weights so you're comfortable when exercising—suitable for beginners and experts. Great for bicep curls, squats, shrugs, lunges, bench presses and more, allowing you to work your entire body. This is a great way to start your fitness journey, improving your strength and overall health.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• 88 lbs. (40 kg) 4-in-1 set: dumbbells, barbells, kettlebells and push-up stands</li><li>• Add or lower the weight, ensuring a comfortable workout</li><li>• Plastic surface is tough, odourless and rust-resistant</li><li>• Non-slip handlebars, making it easy to hold and lift</li><li>• Clips included, place them on the bar to keep weight plates secure</li><li>• Easy to assemble</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Red</li><li>• Material: Plastic and sand</li><li>• Weight Plate Size: 11 lbs/5 kg: Dia. 10.2' x 1.6' H(Dia. 26 x 4 cm), 4.4 lbs/2 kg: Dia. 7.9' x 1.4' Н (Dia. 20 x 3.5 cm), 3.3 lbs/1.5 kg: Dia. 7.1' x 1.3'H (Dia. 18 x 3.2 cm), 2.8 lbs/1.25 kg: Dia. 7.1' x 1.2' Н (Dia. 18 x 3 cm)</li><li>• Dumbbell Bar: Dia. 1' x 20.5' H (Dia. 2.5 x 52 cm)</li><li>• Connecting Rod Length: 15.4' (39 cm)</li><li>• Kettlebell Bar Length: 5.5' (14 cm)</li><li>• Kettlebell Handle: 7.5' L x 43' W x 5.9' H (19 x 11 x 15 cm)</li><li>• Item Label: A91-287V03RD</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 4 x 11lbs Plate</li><li>• 4 x 4.4lbs Plate</li><li>• 4 x 3.3lbs Plate</li><li>• 4 x 2.8lbs Plate</li><li>• 2 x Dumbbell Bar</li><li>• 1 x Connecting Bar</li><li>• 1 x Kettlebell Bar</li><li>• 2 x Kettlebell Handle</li><li>• 6 x Fixing Bolt</li><li>• 1 x Manual</li></ul>","دمبل رياضي قابل للتعديل,وحدات وزن رياضية متعددة,معدات تمارين القوة للأوزان,مستلزمات اللياقة البدنية المتكاملة,أدوات تمارين رفع الأثقال,Adjustable weight dumbbell set,Multi-function barbell kettlebell,Fitness strength training equipment,Home gym weight system,Exercise bench press accessories,ምዕራፍ ክብደት ዘላቂ,ብዙ አይነት የአካል ብቃት መሳሪያ,የክብደት ስልጠና ኤክዊፕመንት,ቤት ውስጥ የሚጠቀሙ የስፖርት መሳሪያ,የቤንች ፕሬስ ማገዝያ",Sports & Recreation,Color,Red,Size,88 lbs,A91-287V03RD,149.99,shopify,116,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/05/25/JhH8df19e5e296e47.jpg,1
soozier-88lbs-4-in-1-adjustable-weight-dumbbell-set-barbell-kettlebell-push-up-stand-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/25/JhH8df19e5e296e47.jpg,2
soozier-88lbs-4-in-1-adjustable-weight-dumbbell-set-barbell-kettlebell-push-up-stand-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/25/1582bc19e5e296e47.jpg,3
soozier-88lbs-4-in-1-adjustable-weight-dumbbell-set-barbell-kettlebell-push-up-stand-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/25/qg4ca419e5e296e47.jpg,4
soozier-88lbs-4-in-1-adjustable-weight-dumbbell-set-barbell-kettlebell-push-up-stand-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/25/GtI44d19e5e296e47.jpg,5
aosom-2-seat-child-bike-trailer-for-kids-with-a-strong-steel-frame-5-point-safety-harnesses-comfortable-seat-red,MERGE,"Aosom 2-Seat Child Bike Trailer for Kids with a Strong Steel Frame, 5-Point Safety Harnesses, & Comfortable Seat, Red","<p>For children who are just as adventurous as their parents, what better way to experience the outdoors together than with this bicycle trailer from Aosom! Inside the passenger trailer, we include two seats so your child can bring a friend, and fit each of them with a five-point safety harness to keep them strapped in securely. Using a mix of Oxford fabric and transparent panels, your child is able to see outside in this bike wagon, giving them privacy too.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Inner side pocket for storage on-the-go</li><li>• Steel frame for a secure and tough structure, with a steel connector for your back bike wheel</li><li>• Wide seat with two safety harness seat belts so two children can sit together</li><li>• Canopy is composed of Oxford fabric panels and transparent panels, giving your child privacy and allowing them to look outside</li><li>• Safety flag and reflectors on the wheels for visibility in traffic and low-light conditions</li><li>• Large roll-up door for easy access in and out, windows allow fresh air in</li><li>• Suitable for 2 kids and each less than 40 lbs of weight, less than 43.25' of height</li><li>• Maximum load 88 lbs(Including trailer deadweight), assembly required</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Red, Black</li><li>• Materials: Oxford Fabric, Steel</li><li>• Overall Dimensions: 51.25' L x 30' W x 34.75' H (130 x 76 x 88 cm)</li><li>• Inside: 29.25' L x 23.5' W x 22' H (74 x 60 x 56 cm)</li><li>• Seat: 23.25' L x 9.5' W x 17.75' H (59 x 24 x 45 cm)</li><li>• Recommended wheel diameter: 22'-28'</li><li>• Recommend for Ages 18 months</li><li>• Weight Capacity: 88 lbs (40 kg)(Including trailer deadweight)</li><li>• Item Label: 440-008V00RD</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Baby Bike Trailer</li><li>• 1 x Manual</li></ul>","دراجة أطفال, Child Bike Trailer, መኪና ብሽክለታ ሕጻናት, أمان الطفل, Child Safety, ደህንነት ሕጻን, أكسسوارات دراجة, Bike Accessories, መለዋወጫ ብሽክለታ, خيمة سفر, Camping Canopy, ሽርሽር ታሽ",Sports & Recreation,Color,Red,Size,"51.25"" L x 30"" W x 34.75"" H",440-008V00RD,179.99,shopify,18,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/04/08/aIKb7119d6d668f8d.jpg,1
aosom-2-seat-child-bike-trailer-for-kids-with-a-strong-steel-frame-5-point-safety-harnesses-comfortable-seat-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/08/aIKb7119d6d668f8d.jpg,2
aosom-2-seat-child-bike-trailer-for-kids-with-a-strong-steel-frame-5-point-safety-harnesses-comfortable-seat-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/08/X4O31419d6d668f8d.jpg,3
aosom-2-seat-child-bike-trailer-for-kids-with-a-strong-steel-frame-5-point-safety-harnesses-comfortable-seat-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/08/vgP2d019d6d668f8d.jpg,4
aosom-2-seat-child-bike-trailer-for-kids-with-a-strong-steel-frame-5-point-safety-harnesses-comfortable-seat-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/08/6No08419d6d668f8d.jpg,5
aosom-2-seat-child-bike-trailer-for-kids-with-a-strong-steel-frame-5-point-safety-harnesses-comfortable-seat-green,MERGE,"Aosom 2-Seat Child Bike Trailer for Kids with a Strong Steel Frame, 5-Point Safety Harnesses, & Comfortable Seat, Green","<p>For children who are just as adventurous as their parents, what better way to experience the outdoors together than with this bicycle trailer from Aosom! Inside the passenger trailer, we include two seats so your child can bring a friend, and fit each of them with a five-point safety harness to keep them strapped in securely. Using a mix of Oxford fabric and transparent panels, your child is able to see outside in this bike wagon, giving them privacy too.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Inner side pocket for storage on-the-go</li><li>• Steel frame for a secure and tough structure, with a steel connector for your back bike wheel</li><li>• Wide seat with two safety harness seat belts so two children can sit together</li><li>• Canopy is composed of Oxford fabric panels and transparent panels, giving your child privacy and allowing them to look outside</li><li>• Safety flag and reflectors on the wheels for visibility in traffic and low-light conditions</li><li>• Large roll-up door for easy access in and out, windows allow fresh air in</li><li>• Suitable for 2 kids and each less than 40 lbs of weight, less than 43.25' of height</li><li>• Maximum load 88 lbs(Including trailer deadweight), assembly required</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Green, Black</li><li>• Materials: Oxford Fabric, Steel</li><li>• Overall Dimensions: 51.25' L x 30' W x 34.75' H (130 x 76 x 88 cm)</li><li>• Inside: 29.25' L x 23.5' W x 22' H (74 x 60 x 56 cm)</li><li>• Seat: 23.25' L x 9.5' W x 17.75' H (59 x 24 x 45 cm)</li><li>• Recommended wheel diameter: 22'-28'</li><li>• Recommend for Ages 18 months</li><li>• Weight Capacity: 88 lbs (40 kg)(Including trailer deadweight)</li><li>• Item Label: 440-008V00GN</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Baby Bike Trailer</li><li>• 1 x Manual</li></ul>","bicycle trailer, مقطورة دراجة, መኪና ብሽክለታ, kids bike trailer, مقطورة أطفال للدراجة, መኪና ቆልሚ ብሽክለታ, child bike seat, مقعد أطفال للدراجة, መቀመጫ ቆልሚ ብሽክለታ, trailer safety harness, حزام أمان للمقطورة, የደህንነት ማሰሪያ መኪና, outdoor kid carrier, حامل أطفال خارجي, ውጭ ቆልሚ ማጓጓዣ",Sports & Recreation,Color,Green,Size,"51.25"" L x 30"" W x 34.75"" H",440-008V00GN,174.99,shopify,36,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/04/08/BAGf3c19d6d30c5d4.jpg,1
aosom-2-seat-child-bike-trailer-for-kids-with-a-strong-steel-frame-5-point-safety-harnesses-comfortable-seat-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/08/BAGf3c19d6d30c5d4.jpg,2
aosom-2-seat-child-bike-trailer-for-kids-with-a-strong-steel-frame-5-point-safety-harnesses-comfortable-seat-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/08/myke6a19d6d30c5d4.jpg,3
aosom-2-seat-child-bike-trailer-for-kids-with-a-strong-steel-frame-5-point-safety-harnesses-comfortable-seat-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/08/6nkbe219d6d30c5d4.jpg,4
aosom-2-seat-child-bike-trailer-for-kids-with-a-strong-steel-frame-5-point-safety-harnesses-comfortable-seat-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/08/s2t13219d6d30c5d4.jpg,5
qaba-85-trampoline-for-kids-with-safety-enclosure-toddler-trampoline-with-slide-ladder-for-ages-3-6-green,MERGE,"Qaba 85"" Trampoline for Kids with Safety Enclosure, Toddler Trampoline with Slide Ladder for Ages 3-6 , Green","<p>Finding ways to keep children active and away from screens can be a daily challenge. You want them to enjoy energetic outdoor fun, but safety is always the top concern. This Qaba kids trampoline transforms your backyard into a secure play zone. It's a multifunctional playset with a slide and ladder, all protected by a 65' (165 cm) high enclosure net and a robust frame, offering a safe and exciting escape for endless play.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Features a fun slide and a two-step ladder, creating a complete playground</li><li>• Hexagonal structure with six poles and U-shaped legs provide great stability</li><li>• A 65' (165 cm) high PE safety net and thick padding prevent accidents</li><li>• Robust steel frame and 36 strong springs support up to 176 lbs (80 kg)</li><li>• The vibrant colors design makes this trampoline visually appealing to kids</li><li>• A 31.5' W x 23.6' D (80 x 60 cm) zippered door allows for easy and safe access</li><li>• Assembly required</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Green, Yellow</li><li>• Materials: Steel, PP, PE, Plastic</li><li>• Overall Dimensions: 84.6' L x 76' W x 79.5' H (215 x 193 x 202 cm)</li><li>• Jumping Mat: 65' L x 59.1' W (165 x 150 cm)</li><li>• Off the Ground: 15.7' H (40 cm)</li><li>• Safety Padding Width: 9.8' (25 cm)</li><li>• Enclosure Net Height: 65' (165 cm)</li><li>• Door Size: 31.5' W x 23.6' D (80 x 60 cm)</li><li>• Slide Size: 35.4' L x 15.7' W (90 x 40 cm)</li><li>• Recommended Age:  3-6 years</li><li>• Approved Age:  3-6 years</li><li>• Weight Capacity: 176 lbs (80 kg)</li><li>• Item Label: 342-084V00GN</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Kids Trampoline</li><li>• 1 x Manual</li></ul>","ترامبولين أطفال, Kids trampoline, ትራምፖሊን ሕጻናት,شبكة أمان, Safety net, መረብ ደህንነት,شريحة أطفال, Kids slide, ስላይድ ሕጻናት,هيكل صلب, Sturdy frame, ጠንካራ ቅርጽ,معدات ملعب منزلي, Home playground equipment, መሳሪያ ተጫዋች ቤት",Sports & Recreation,Color,Green,Size,215 x 193 x 202 cm,342-084V00GN,196.99,shopify,128,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/05/05/slM58b19df8907e61.jpg,1
qaba-85-trampoline-for-kids-with-safety-enclosure-toddler-trampoline-with-slide-ladder-for-ages-3-6-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/05/slM58b19df8907e61.jpg,2
qaba-85-trampoline-for-kids-with-safety-enclosure-toddler-trampoline-with-slide-ladder-for-ages-3-6-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/05/icf80019df8907e61.jpg,3
qaba-85-trampoline-for-kids-with-safety-enclosure-toddler-trampoline-with-slide-ladder-for-ages-3-6-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/05/rFM32119df8907e61.jpg,4
qaba-85-trampoline-for-kids-with-safety-enclosure-toddler-trampoline-with-slide-ladder-for-ages-3-6-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/05/bPTc9019df8907e61.jpg,5
qaba-6-9ft-kids-trampoline-with-safety-net-slide-swing-toddler-trampoline-for-3-6-years-old-outdoor,MERGE,"Qaba 6.9FT Kids Trampoline with Safety Net, Slide, Swing, Toddler Trampoline for 3-6 Years Old Outdoor","<p>Immerse in the joy zone with Qaba's kids' trampoline—a fantastic outdoor playtime companion for your little ones. Enjoy peace of mind as a 360-degree all-around enclosure net helps create a secure bouncing experience. The multi-activity design brings a slide, swing, basketball hoop and ladder to the trampoline for more ways to play. U-shaped legs provide stability, while wear-resistant, high-density materials support long-lasting durability. Get ready for boundless excitement!</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Multi-activity design includes a trampoline, slide, swing, basketball hoop and ladder for varied play</li><li>• A 360-degree enclosure net helps create a safe and secure jumping experience for kids</li><li>• L-shaped zip door allows children to enter and exit the trampoline easily</li><li>• U-shaped legs provide excellent stability and support during active play</li><li>• Made of wear-resistant and high-density materials for long-lasting outdoor use</li><li>• Outdoor use, providing versatile play options for kids throughout the year</li><li>• Assembly required</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Yellow, Light Blue</li><li>• Materials: Steel, PP, PE, Plastic</li><li>• Overall Dimensions: 70.1' L x 46.5' W x 82.7' H (178 x 118 x 210 cm), Off the Ground: 15.75' (40 cm)</li><li>• Trampoline Area with Padding: 70.1' L x 46.5' W (178 x 118 cm)</li><li>• Jumping Mat Dimensions: 63' L x 36.2' W (160 x 92 cm)</li><li>• L-Shaped Door: 39.4' + 15.7' (100 + 40 cm)</li><li>• Slide Dimensions: 39.4' L x 19.7' W (100 x 50 cm)</li><li>• Basketball Hoop Dimensions: 15.7' L x 11.8' W (40 x 30 cm)</li><li>• Swing Dimensions: 16.5' L x 6.7' W (42 x 17 cm)</li><li>• Two-Step Ladder Dimensions: 19.7' L x 9.8' W (50 x 25 cm)</li><li>• Recommended Age: 3-6 years old. Certificated Age: 3+ years old</li><li>• Weight Capacity: 176 lbs. (80 kg)</li><li>• Item Label: 342-083V00LB</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Kids Trampoline</li><li>• 1 x Manual</li></ul>","أرجوحة أطفال,Children swing,መወዛወዚ ህጻናት,ترامبولين للأطفال,Kids trampoline,መርገጫ ህጻናት,شريحة أطفال,Kids slide,መንሸራተቻ ህጻናት,ملعب خارجي,Outdoor playground,ውጭ መጫወቻ,لعبة متعددة الأنشطة,Multi-activity toy,ብዙ ተግባር መጫወቻ,شبكة أمان,Safety net,ደህንነት መረብ",Sports & Recreation,Color,Light Blue,Size,178 x 118 x 210 cm,342-083V00LB,249.99,shopify,57,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/06/15/WEY4f819ecb2b342c.jpg,1
qaba-6-9ft-kids-trampoline-with-safety-net-slide-swing-toddler-trampoline-for-3-6-years-old-outdoor,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/15/WEY4f819ecb2b342c.jpg,2
qaba-6-9ft-kids-trampoline-with-safety-net-slide-swing-toddler-trampoline-for-3-6-years-old-outdoor,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/15/KIBd4519ecb2b342c.jpg,3
qaba-6-9ft-kids-trampoline-with-safety-net-slide-swing-toddler-trampoline-for-3-6-years-old-outdoor,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/15/4Ud7e619ecb2b342c.jpg,4
qaba-6-9ft-kids-trampoline-with-safety-net-slide-swing-toddler-trampoline-for-3-6-years-old-outdoor,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/15/bO742e19ecb2b342c.jpg,5
-volleyball-rebounder-net-football-training-aid-kickback-target-play-yellow,MERGE, Volleyball Rebounder Net Football Training Aid Kickback Target Play Yellow,"<p>Keep your family engaged and develop hand-eye coordination with this rebounder net from [BRAND NAME]. Crafted from powder-coated steel tubes, the PE net is attached by 20 elastic cords, strong enough for adult use. It kicks the ball back at various angles for throwing, pitching, and fielding practice. It's also an excellent football, tennis, and cricket training aid for skills and fitness development, whether solo or with others.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• High-quality powder-coated steel tubes for durability</li><li>• All-weather PE net with 20 elastic cords for resilience</li><li>• Adjustable angles cater to diverse training goals</li><li>• Folding design for easy transport and storage</li><li>• Suitable for multiple sports training, enhancing accuracy, power, and ball control</li><li>• Stability anchors prevent toppling during use</li><li>• Easy assembly is required</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colours: Yellow, Black</li><li>• Materials: PE mesh, metal tube</li><li>• Product Dimensions: 37.75'W x 31.5'D x 37.75'H (96L x 80W x 96H cm)</li><li>• Net Size: 33'L x 33'W (84L x 84W cm)</li><li>• Net Weight: 6.2lbs.</li><li>• Item Label: A62-012V00YL</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1x Baseball Rebounder Net;</li></ul>","شبكة تدريب كرة طائرة,Volleyball training net,ምንጭ ኢሰልጣ ቮሊቦል,شبكة رد الكرة,Return net,መልስ ውሽጢ,معدات التدريب الرياضي,Sports training equipment,መሳርሒ ስፖርታዊ ስልጠና,إطار فولاذي مطلي,Steel powder coated frame,ብረት ፓውደር ተሸፍኑ ክላይ,أداة متعددة الرياضات,Multi-sport tool,መሳርሒ ብዙ ስፖርት",Sports & Recreation,Color,Yellow,Size,"37.75""W x 31.5""D x 37.75""H",A62-012V00YL,42.99,shopify,95,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/04/07/e5Qe8b19d67b7f38f.jpg,1
-volleyball-rebounder-net-football-training-aid-kickback-target-play-yellow,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/07/e5Qe8b19d67b7f38f.jpg,2
-volleyball-rebounder-net-football-training-aid-kickback-target-play-yellow,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/07/s805f919d67b7f38f.jpg,3
-volleyball-rebounder-net-football-training-aid-kickback-target-play-yellow,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/07/kl49df19d67b7f38f.jpg,4
-volleyball-rebounder-net-football-training-aid-kickback-target-play-yellow,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/07/pg1fb819d67b7f38f.jpg,5
